molecule_id,true_eb_eV,cheap_pred_eb_eV,b21_pred_eb_eV,cheap_abs_error_eV,b21_abs_error_eV,abs_error_delta_cheap_minus_b21_eV
D-152_A-178,0.6353703194802506,0.75221556,0.6453774,0.11684524051974943,0.010007080519749412,0.10683816000000002
D-31_A-56,0.8037699269339935,0.8754729,0.748422,0.07170297306600648,0.055347926933993485,0.016355046132012996
D-48_A-8,0.8920825373249014,0.8872332,0.8863988,0.004849337324901337,0.00568373732490135,-0.0008344000000000129
D-7_A-17,1.3839555551073806,1.4963607,1.3797119,0.11240514489261955,0.004243655107380562,0.10816148978523898
D-3_A-269,0.8255468106125685,0.796749,0.73468256,0.028797810612568475,0.09086425061256853,-0.062066440000000056
D-137_A-147,0.6928329925499926,0.66857517,0.60622776,0.024257822549992647,0.08660523254999264,-0.06234740999999999
D-3_A-54,0.9809704741678674,0.8429888,0.660316,0.13798167416786744,0.3206544741678674,-0.18267279999999997
D-139_A-159,0.6589898027417682,0.7583031,0.8488959,0.09931329725823179,0.18990609725823182,-0.09059280000000003
D-28_A-156,0.84486689484722,0.715261,0.8111923,0.12960589484721996,0.03367459484722002,0.09593129999999994
D-30_A-330,1.1799012569896088,1.1202464,1.0681697,0.05965485698960871,0.11173155698960868,-0.052076699999999976
D-100_A-345,1.1010970824212276,1.1184815,1.0733037,0.017384417578772293,0.02779338242122753,-0.010408964842455237
D-112_A-235,0.6399962551420686,0.69334424,0.6372725,0.05334798485793135,0.0027237551420685735,0.05062422971586278
D-94_A-234,1.276361733890744,0.76844907,0.85683775,0.5079126638907441,0.4195239838907441,0.08838868
D-27_A-287,0.8095776142270658,0.704571,0.6890651,0.10500661422706581,0.12051251422706577,-0.015505899999999961
D-98_A-95,0.6963005006259101,0.64077747,0.63883007,0.05552303062591013,0.05747043062591006,-0.0019473999999999325
D-136_A-19,0.9408297921141427,0.9133163,0.92638123,0.02751349211414278,0.014448562114142693,0.013064930000000086
D-7_A-321,0.7738995995176833,0.8253284,0.823977,0.05142880048231668,0.05007740048231668,0.0013514000000000026
D-168_A-99,0.6219823174472247,0.592247,0.5896511,0.029735317447224685,0.03233121744722467,-0.0025958999999999843
D-144_A-337,0.8830483570912334,0.93442714,0.9674256,0.05137878290876663,0.08437724290876658,-0.03299845999999995
D-160_A-58,0.6295315334600401,0.7163958,0.71074,0.08686426653995993,0.08120846653995994,0.005655799999999989
D-122_A-94,0.633418874352324,0.63730663,0.65809655,0.003887755647675961,0.02467767564767598,-0.020789920000000017
D-108_A-20,0.8980534929354497,0.9328732,0.90448594,0.03481970706455029,0.006432447064550373,0.028387259999999914
D-28_A-291,0.6459361120254785,0.7110002,0.7511487,0.06506408797452146,0.10521258797452149,-0.04014850000000003
D-137_A-323,0.5606634022123367,0.6550529,0.6285732,0.09438949778766337,0.06790979778766337,0.026479699999999995
D-164_A-341,0.8597709598282368,0.88257,0.91828346,0.022799040171763152,0.05851250017176324,-0.035713460000000086
D-153_A-129,0.6269425644257789,0.61506,0.6556072,0.011882564425778841,0.028664635574221053,-0.016782071148442212
D-100_A-140,1.0837517673598562,0.91124326,1.0358108,0.17250850735985623,0.04794096735985631,0.12456753999999992
D-158_A-91,0.5617829563893145,0.631217,0.57914746,0.0694340436106855,0.017364503610685422,0.05206954000000008
D-44_A-37,0.9184775819835098,0.95674217,0.8514081,0.03826458801649013,0.06706948198350982,-0.028804893967019685
D-5_A-165,0.8577106691553263,0.78737277,0.81212425,0.07033789915532629,0.04558641915532635,0.024751479999999937
D-22_A-128,0.9048174660880238,0.67052543,0.6678164,0.23429203608802385,0.23700106608802385,-0.002709030000000001
D-102_A-151,0.4991501199328346,0.58255166,0.56944215,0.08340154006716544,0.07029203006716539,0.013109510000000046
D-168_A-62,0.5902382917208334,0.66222465,0.64183235,0.07198635827916655,0.05159405827916663,0.02039229999999992
D-23_A-26,1.0068290657833403,1.0386235,1.0784869,0.03179443421665962,0.07165783421665961,-0.03986339999999999
D-29_A-27,1.1308352402472,1.2023811,1.2197152,0.07154585975280003,0.08887995975280005,-0.01733410000000002
D-135_A-229,0.6696488914684109,0.818468,0.68270254,0.14881910853158908,0.01305364853158908,0.13576546
D-43_A-354,0.8625465212253276,0.894001,0.9121593,0.031454478774672445,0.049612778774672406,-0.01815829999999996
D-22_A-124,0.8250336816147871,0.7527082,0.7352116,0.07232548161478702,0.08982208161478711,-0.017496600000000084
D-116_A-58,0.5942500275216706,0.8452336,0.6163229,0.2509835724783295,0.022072872478329453,0.22891070000000002
D-24_A-84,0.6077080016907577,0.671387,0.642959,0.06367899830924229,0.035250998309242276,0.02842800000000001
D-93_A-157,0.5191232774373898,0.5826021,0.5694424,0.06347882256261017,0.050319122562610175,0.013159699999999996
D-139_A-3,0.7198577864331511,0.84439373,1.0829035,0.12453594356684883,0.3630457135668489,-0.23850977000000007
D-23_A-324,0.7082268624834374,0.7930619,0.7032114,0.08483503751656263,0.005015462483437316,0.07981957503312531
D-40_A-54,0.6377415974245438,0.69629157,0.6550964,0.05854997257545613,0.017354802575456185,0.04119516999999995
D-39_A-313,0.6972645611671965,0.71850216,0.65173554,0.021237598832803517,0.04552902116719648,-0.024291422334392965
D-35_A-42,0.6825393138672248,0.769439,0.6897887,0.08689968613277521,0.0072493861327752596,0.07965029999999995
D-23_A-167,1.691747432276643,0.79534465,0.6584364,0.896402782276643,1.033311032276643,-0.13690824999999995
D-47_A-54,0.7103959987013317,0.6892426,0.68311226,0.021153398701331705,0.027283738701331717,-0.006130340000000012
D-136_A-138,0.6574115423395009,0.72595906,0.691525,0.06854751766049905,0.034113457660499,0.034434060000000044
D-94_A-152,0.7221124441506758,0.6255019,0.5971367,0.09661054415067571,0.1249757441506758,-0.02836520000000009
D-143_A-265,0.7291718552110635,0.76776034,0.7738806,0.038588484788936506,0.044708744788936494,-0.0061202599999999885
D-154_A-205,0.7435938899214373,0.8833318,0.7611586,0.13973791007856273,0.01756471007856275,0.12217319999999998
D-7_A-181,0.8488319825573496,0.80636406,0.80472136,0.04246792255734955,0.044110622557349544,-0.001642699999999997
D-89_A-343,0.8117700744903141,0.8866589,0.837615,0.0748888255096859,0.025844925509685868,0.04904390000000003
D-118_A-295,0.5256617848182116,0.78369224,0.78765225,0.25803045518178847,0.2619904651817885,-0.003960010000000014
D-152_A-131,0.7848541261521396,0.6846468,0.7710104,0.10020732615213956,0.01384372615213958,0.08636359999999998
D-45_A-309,0.6711183063256942,0.68864286,0.7673365,0.01752455367430572,0.09621819367430573,-0.07869364000000001
D-109_A-16,0.957312117497427,0.9884792,1.0408062,0.03116708250257305,0.08349408250257306,-0.05232700000000001
D-95_A-353,0.8314477940870556,0.8669423,0.87670374,0.03549450591294445,0.04525594591294435,-0.009761439999999899
D-129_A-243,0.9560914924572498,0.7917014,0.85042167,0.16439009245724978,0.10566982245724976,0.05872027000000002
D-43_A-19,0.8690617045607957,0.88780546,0.8109108,0.018743755439204368,0.058150904560795635,-0.03940714912159127
D-165_A-113,0.6847162247669036,0.6814822,0.6425158,0.003234024766903598,0.042200424766903666,-0.03896640000000007
D-137_A-174,0.8308569182714285,0.6793725,0.6675972,0.15148441827142844,0.1632597182714285,-0.011775300000000044
D-142_A-314,0.7293117994831857,0.7626226,0.6881952,0.03331080051681434,0.04111659948318569,-0.007805798966371347
D-109_A-36,0.8623055060900059,0.8707817,0.93819845,0.0084761939099941,0.07589294390999413,-0.06741675000000003
D-142_A-195,0.6562453400718157,0.7200101,0.67401254,0.06376475992818431,0.01776719992818432,0.04599755999999999
D-160_A-255,0.7529079586993497,0.859068,0.88870037,0.10616004130065038,0.13579241130065034,-0.029632369999999963
D-41_A-1,0.7307267915679772,0.73433244,0.7750248,0.0036056484320228233,0.044298008432022806,-0.04069235999999998
D-102_A-4,0.9732502151557912,0.9419917,0.8531523,0.031258515155791256,0.12009791515579127,-0.08883940000000001
D-140_A-232,0.673318541270727,0.638433,0.62152255,0.03488554127072696,0.05179599127072698,-0.01691045000000002
D-107_A-345,1.007505463098598,1.009829,0.97196543,0.002323536901402079,0.03554003309859799,-0.03321649619719591
D-129_A-340,0.8122443300791726,0.8308195,0.8513857,0.018575169920827417,0.039141369920827396,-0.02056619999999998
D-83_A-180,0.5833188249325678,0.64684236,0.67696726,0.06352353506743214,0.09364843506743215,-0.03012490000000001
D-152_A-134,0.7571451602719392,0.7074194,0.76212513,0.0497257602719392,0.004979969728060807,0.044745790543878394
D-40_A-63,0.7529001840175651,0.60939056,0.691725,0.14350962401756506,0.061175184017565054,0.08233444000000001
D-116_A-57,0.6065029260141497,0.6021389,0.5539119,0.004364026014149647,0.05259102601414967,-0.04822700000000002
D-158_A-244,0.9396169417557502,0.92769533,0.80854356,0.011921611755750128,0.13107338175575012,-0.11915176999999999
D-98_A-351,0.763450427199224,0.77479434,0.7268082,0.011343912800776068,0.03664222719922394,-0.025298314398447874
D-30_A-10,1.186579708642553,1.1617638,1.1613094,0.02481590864255301,0.025270308642552974,-0.00045439999999996594
D-29_A-353,1.1225707535102043,1.1159241,1.1072419,0.006646653510204326,0.015328853510204299,-0.008682199999999973
D-87_A-162,0.5976631128250958,0.6449268,0.6209527,0.047263687174904256,0.023289587174904258,0.023974099999999998
D-22_A-6,0.9708867118932828,1.0134891,1.0752752,0.042602388106717126,0.1043884881067173,-0.06178610000000018
D-89_A-294,0.5870117987802377,0.61742276,0.5843196,0.030410961219762278,0.0026921987802376313,0.027718762439524647
D-132_A-175,0.5801078813555414,0.67040366,0.71887624,0.09029577864445859,0.1387683586444587,-0.0484725800000001
D-140_A-208,0.7069673640343374,0.7802217,0.7423328,0.07325433596566266,0.03536543596566266,0.0378889
D-108_A-35,0.9353797401831606,0.9293672,0.9245887,0.006012540183160664,0.010791040183160572,-0.004778499999999908
D-3_A-145,0.4358875342518049,0.69851667,0.668962,0.2626291357481951,0.23307446574819507,0.029554670000000005
D-95_A-365,0.5882635225475531,0.6448381,0.66390276,0.05657457745244687,0.07563923745244694,-0.019064660000000067
D-7_A-333,1.4207220252666026,1.3856375,1.2595696,0.03508452526660255,0.16115242526660256,-0.1260679
D-146_A-282,0.6197121103661306,0.6018448,0.6090748,0.01786731036613065,0.010637310366130581,0.00723000000000007
D-31_A-160,0.963430792061882,0.83236384,0.7307484,0.131066952061882,0.23268239206188202,-0.10161544
D-140_A-353,1.0374302132874005,0.9133005,0.94780505,0.12412971328740052,0.08962516328740044,0.03450455000000008
D-129_A-353,0.8878297863887428,0.83964074,0.87042177,0.04818904638874277,0.017408016388742786,0.030781029999999987
D-119_A-191,0.6366220432475661,0.76101625,0.7661724,0.12439420675243384,0.12955035675243387,-0.005156150000000026
D-35_A-4,0.8155796685647523,0.841652,0.8311733,0.026072331435247675,0.015593631435247723,0.010478699999999952
D-46_A-142,0.6905005880146223,0.67562675,0.6312243,0.014873838014622276,0.05927628801462237,-0.04440245000000009
D-7_A-93,0.651868194227104,0.768524,0.62700963,0.11665580577289603,0.024858564227103974,0.09179724154579205
D-135_A-160,0.6071870980111916,0.6973302,0.57201946,0.09014310198880837,0.035167638011191604,0.05497546397761677
D-138_A-276,1.0118670595797403,0.95940244,0.893401,0.05246461957974036,0.11846605957974032,-0.06600143999999997
D-108_A-4,0.9082927488457256,1.0106204,0.8955287,0.10232765115427445,0.012764048845725684,0.08956360230854876
D-147_A-58,0.6338309324869061,0.7106758,0.641883,0.07684486751309383,0.008052067513093841,0.06879279999999999
D-22_A-368,0.8856217767619254,0.86135226,0.7381897,0.024269516761925458,0.1474320767619255,-0.12316256000000003
D-100_A-27,2.011302402985957,2.0537515,1.0503296,0.04244909701404298,0.9609728029859572,-0.9185237059719142
D-132_A-165,0.8895091176542094,0.8107084,0.8864012,0.07880071765420937,0.003107917654209369,0.0756928
D-102_A-162,0.6129170384864182,0.5971054,0.5599438,0.0158116384864182,0.05297323848641822,-0.03716160000000002
D-5_A-114,0.7522937588383688,0.75578165,0.7955941,0.0034878911616311736,0.04330034116163117,-0.03981245
D-5_A-73,0.7141433953214936,0.7391074,0.64032006,0.024964004678506346,0.07382333532149365,-0.04885933064298731
D-96_A-35,0.8968872906677644,0.8036335,0.851735,0.0932537906677644,0.04515229066776438,0.04810150000000002
D-113_A-291,0.5077255939412132,0.6485088,0.5471437,0.1407832060587868,0.03941810605878682,0.10136509999999999
D-22_A-26,0.9266954206297982,0.98388505,1.0412481,0.05718962937020189,0.11455267937020186,-0.05736304999999997
D-132_A-340,1.1233171229615229,0.95748585,1.0081134,0.1658312729615229,0.11520372296152281,0.05062755000000008
D-5_A-337,1.0379122435580437,1.0173534,1.1320943,0.020558843558043716,0.09418205644195643,-0.07362321288391271
D-33_A-13,1.0107241813574093,0.90126675,0.94367206,0.10945743135740926,0.06705212135740923,0.04240531000000003
D-7_A-253,0.9575531326327484,0.9278363,1.0578393,0.02971683263274849,0.10028616736725149,-0.070569334734503
D-39_A-281,0.6978321129374699,0.63883954,0.7470553,0.058992572937469956,0.04922318706253004,0.009769385874939918
D-89_A-375,0.9455723480027292,0.87787706,0.9169098,0.06769528800272917,0.02866254800272916,0.03903274000000001
D-30_A-42,0.9295565035265192,0.90705097,0.91229796,0.022505533526519184,0.017258543526519232,0.005246989999999951
D-97_A-141,0.8150354408398325,0.7439515,0.79038906,0.0710839408398325,0.024646380839832505,0.04643755999999999
D-98_A-10,0.9474460463128102,0.9440724,0.9249996,0.003373646312810119,0.02244644631281012,-0.0190728
D-102_A-56,0.815727387518659,0.68473166,0.64453065,0.13099572751865907,0.17119673751865905,-0.04020100999999998
D-127_A-147,0.6211892999051986,0.6355312,0.5831341,0.014341900094801407,0.03805519990519857,-0.02371329981039716
D-132_A-233,0.7282699921240537,0.69419646,0.706802,0.03407353212405373,0.021467992124053703,0.012605540000000026
D-83_A-79,0.6165944629705189,0.6775105,0.6851704,0.06091603702948112,0.06857593702948106,-0.007659899999999942
D-35_A-333,0.8095076420910047,0.7934011,0.7376311,0.016106542091004705,0.07187654209100469,-0.055769999999999986
D-143_A-13,0.8378152584686168,0.87521005,0.7938355,0.03739479153138314,0.04397975846861679,-0.0065849669372336495
D-24_A-37,0.9298597161161172,1.0663054,1.1457253,0.1364456838838829,0.21586558388388288,-0.07941989999999999
D-83_A-37,1.1242500847756711,1.1473551,1.0922431,0.02310501522432884,0.03200698477567121,-0.00890196955134237
D-156_A-232,0.6792272994269987,0.73618835,0.6927738,0.05696105057300138,0.01354650057300133,0.04341455000000005
D-33_A-26,0.8667526240707789,0.91567296,0.9354731,0.04892033592922107,0.06872047592922104,-0.019800139999999966
D-34_A-136,0.6205284519535103,0.6221093,0.6075293,0.0015808480464897245,0.012999151953510202,-0.011418303907020477
D-97_A-205,0.6966970093969229,0.7986592,0.67193997,0.1019621906030771,0.024757039396922864,0.07720515120615423
D-42_A-101,0.377647393003606,0.62383795,0.5298748,0.24619055699639397,0.15222740699639398,0.09396315
D-29_A-115,0.6006719146757237,0.6760458,0.7388847,0.07537388532427636,0.13821278532427628,-0.06283889999999992
D-109_A-101,0.8253602182497389,0.72306025,0.6780994,0.10229996824973897,0.1472608182497389,-0.04496084999999994
D-23_A-38,1.0275796914663526,1.0145288,1.0136329,0.013050891466352743,0.013946791466352693,-0.0008958999999999495
D-102_A-124,0.6598216936927169,0.77274007,0.6520858,0.11291837630728307,0.0077358936927168775,0.1051824826145662
D-100_A-340,1.1287049774382285,0.9793194,0.92096806,0.14938557743822856,0.20773691743822853,-0.058351339999999974
D-135_A-42,0.9640838653317856,1.019025,0.8718401,0.054941134668214486,0.09224376533178558,-0.03730263066357109
D-118_A-262,0.5560607905958725,0.6968324,0.73076177,0.14077160940412747,0.17470097940412743,-0.03392936999999996
D-36_A-176,0.7744438272426031,0.8890515,0.7632582,0.11460767275739692,0.01118562724260308,0.10342204551479384
D-116_A-129,0.6597050734659485,0.7159219,0.7212864,0.05621682653405147,0.06158132653405146,-0.005364499999999994
D-116_A-10,1.2360500088377588,0.9240422,0.9866967,0.3120078088377588,0.24935330883775886,0.06265449999999995
D-107_A-30,1.0458424189783029,1.0013895,0.97530437,0.04445291897830295,0.07053804897830285,-0.0260851299999999
D-90_A-136,0.5673185298199269,0.6014683,0.602635,0.034149770180073036,0.03531647018007311,-0.001166700000000076
D-119_A-366,0.6697966104223178,0.65818715,0.70792747,0.011609460422317697,0.03813085957768225,-0.026521399155364556
D-25_A-148,0.6037740127077663,0.8147838,0.71970844,0.21100978729223363,0.11593442729223369,0.09507535999999994
D-159_A-145,0.6055932882453553,0.6511439,0.59087706,0.0455506117546447,0.014716228245355345,0.030834383509289354
D-101_A-6,1.0451660216630454,1.0321873,0.98269415,0.012978721663045478,0.06247187166304535,-0.049493149999999875
D-140_A-112,0.6961294576266496,0.6588054,0.75123394,0.03732405762664959,0.055104482373350416,-0.01778042474670083
D-28_A-214,1.097536278163895,0.93352365,0.7102289,0.16401262816389506,0.38730737816389504,-0.22329475
D-142_A-368,0.6063396576966736,0.61043626,0.6524762,0.004096602303326313,0.04613654230332631,-0.04203994
D-124_A-64,0.5439089629665926,0.6092484,0.57624614,0.06533943703340739,0.03233717703340733,0.03300226000000006
D-153_A-271,0.7689860006298364,0.80290616,0.9050008,0.03392015937016368,0.1360147993701637,-0.10209464000000001
D-166_A-256,0.8394323922798069,0.8306479,0.84350705,0.008784492279806932,0.004074657720193109,0.004709834559613824
D-87_A-165,0.6834567263178037,0.73879695,0.6598842,0.055340223682196266,0.02357252631780371,0.031767697364392555
D-28_A-2,1.1753608428274211,1.1235764,1.1237497,0.05178444282742123,0.051611142827421075,0.0001733000000001539
D-3_A-79,0.6673942337508862,0.6983261,0.64247775,0.030931866249113704,0.024916483750886287,0.006015382498227417
D-154_A-377,0.9928268638893336,0.9973739,1.050162,0.004547036110666425,0.05733513611066643,-0.052788100000000004
D-132_A-36,0.9015054516477978,0.95573115,1.080181,0.054225698352202145,0.17867554835220223,-0.12444985000000008
D-108_A-3,0.9557727305040824,0.9518659,0.9557489,0.003906830504082359,2.3830504082389403e-05,0.00388299999999997
D-89_A-195,0.6531510167215576,0.6741678,0.68298995,0.021016783278442364,0.029838933278442337,-0.008822149999999973
D-42_A-117,0.6324081657203303,0.59571147,0.5815067,0.0366966957203303,0.050901465720330275,-0.014204769999999978
D-24_A-158,0.66426881167349,0.64219296,0.6436391,0.02207585167348991,0.020629711673489926,0.0014461399999999847
D-97_A-345,0.8741230224025494,0.9548672,0.9476125,0.08074417759745067,0.07348947759745061,0.007254700000000058
D-139_A-294,0.7812311244405309,0.7380836,0.7178924,0.04314752444053094,0.0633387244405309,-0.020191199999999965
D-22_A-169,0.6639111763113997,0.8090038,0.700482,0.14509262368860032,0.03657082368860032,0.1085218
D-5_A-141,0.901614297192782,0.9154674,0.83170855,0.013853102807218076,0.06990574719278198,-0.0560526443855639
D-119_A-18,1.2064051471932011,1.1028533,1.0655057,0.1035518471932011,0.14089944719320124,-0.03734760000000015
D-44_A-69,0.5193331938455732,0.5889379,0.6123074,0.06960470615442682,0.09297420615442675,-0.023369499999999932
D-40_A-134,0.7193835308442925,0.65990657,0.6422286,0.05947696084429255,0.07715493084429248,-0.017677969999999932
D-152_A-83,0.7657983810981633,0.78172195,0.6403948,0.01592356890183666,0.1254035810981633,-0.10948001219632664
D-164_A-19,0.838748220282765,0.8978677,0.86396015,0.05911947971723508,0.02521192971723507,0.03390755000000001
D-24_A-103,0.811155874629333,0.7417696,0.7943882,0.069386274629333,0.01676767462933304,0.05261859999999996
D-120_A-143,0.7109169023808979,0.7124753,0.6360251,0.0015583976191021476,0.07489180238089788,-0.07333340476179573
D-121_A-202,0.7187926550286653,0.74141854,0.9493172,0.022625884971334664,0.23052454497133468,-0.20789866
D-135_A-342,0.9832484559307458,0.9794781,0.9433342,0.0037703559307458168,0.03991425593074582,-0.03614390000000001
D-83_A-173,0.6082755534610312,0.66798115,0.6667936,0.059705596538968786,0.05851804653896875,0.0011875500000000372
D-22_A-245,0.8259355447017969,0.80482984,0.8256905,0.021105704701796846,0.00024504470179687043,0.020860659999999975
D-86_A-353,0.8874099535723762,0.8951973,0.90790546,0.007787346427623798,0.020495506427623877,-0.01270816000000008
D-154_A-59,0.462375875091828,0.6888422,0.6189339,0.22646632490817198,0.15655802490817206,0.06990829999999992
D-96_A-122,0.6164000959259048,0.91447246,0.88503885,0.2980723640740952,0.2686387540740952,0.02943361
D-96_A-175,0.6195488420486547,0.61938244,0.6787077,0.00016640204865470132,0.059158857951345345,-0.058992455902690644
D-97_A-283,0.6911225625573877,0.5966672,0.655841,0.09445536255738773,0.03528156255738768,0.059173800000000054
D-3_A-200,1.0000650926307664,0.8651773,0.8522656,0.13488779263076633,0.14779949263076642,-0.012911700000000081
D-124_A-156,0.6199064774107449,0.6269898,0.5934789,0.007083322589255148,0.026427577410744862,-0.019344254821489715
D-30_A-367,0.6636701611760781,0.72724164,0.7373041,0.06357147882392189,0.07363393882392189,-0.010062459999999995
D-29_A-21,1.1072235316674672,1.160318,1.0684314,0.05309446833253273,0.03879213166746731,0.014302336665065418
D-84_A-169,1.0067824176926332,0.71328634,0.7774303,0.2934960776926332,0.2293521176926332,0.06414396
D-30_A-167,0.7956376097873353,0.9425803,0.9749943,0.1469426902126647,0.17935669021266465,-0.03241399999999994
D-154_A-126,0.7579537271775342,0.74128705,0.77202237,0.016666677177534228,0.014068642822465782,0.002598034355068446
D-28_A-190,0.6951265236764402,0.9311068,0.7740395,0.23598027632355978,0.07891297632355976,0.15706730000000002
D-122_A-56,0.616252376971998,0.6165346,0.6157148,0.000282223028002071,0.0005375769719979662,-0.00025535394399589517
D-34_A-44,0.574712252197051,0.6830356,0.6956787,0.10832334780294894,0.12096644780294896,-0.012643100000000018
D-24_A-366,0.8633550881309227,0.8735824,0.7550602,0.010227311869077327,0.1082948881309227,-0.09806757626184537
D-118_A-135,0.6387678554201068,0.62426454,0.650427,0.014503315420106855,0.011659144579893144,0.002844170840213711
D-44_A-151,0.5369972708601118,0.57105553,0.5766797,0.034058259139888136,0.039682429139888176,-0.005624170000000039
D-87_A-97,0.554342585921483,0.58382285,0.564191,0.029480264078517004,0.009848414078516998,0.019631850000000006
D-23_A-233,0.8655242243488172,0.8024797,0.7652185,0.06304452434881713,0.10030572434881713,-0.037261199999999994
D-5_A-119,0.948153542355206,0.8600709,0.72425807,0.08808264235520602,0.22389547235520602,-0.13581283
D-100_A-26,1.021989695263248,1.0248693,1.0857975,0.002879604736752084,0.06380780473675207,-0.06092819999999999
D-122_A-177,0.9503693266638076,0.65415645,0.93833387,0.2962128766638076,0.012035456663807564,0.28417742
D-134_A-377,0.9057815266293102,0.95940626,1.024503,0.05362473337068974,0.11872147337068972,-0.06509673999999999
D-102_A-44,0.6127459954871577,0.66909456,0.6748918,0.056348564512842314,0.06214580451284235,-0.005797240000000037
D-134_A-167,0.6592930153313664,0.7117255,0.6865332,0.052432484668633594,0.027240184668633538,0.025192300000000056
D-101_A-320,0.7750424777400148,0.6152284,0.67837346,0.15981407774001477,0.0966690177400148,0.06314505999999998
D-143_A-124,0.952810576744162,0.70379746,0.63436747,0.24901311674416204,0.318443106744162,-0.06942998999999994
D-24_A-137,0.8758101283498005,0.7535598,0.76406527,0.12225032834980054,0.11174485834980052,0.010505470000000017
D-129_A-185,0.7425831812894435,0.8257819,0.7933639,0.08319871871055651,0.05078071871055656,0.03241799999999995
D-153_A-344,1.0642606401259445,1.0401782,1.0044607,0.024082440125944515,0.05979994012594436,-0.03571749999999985
D-140_A-314,0.9046464230887634,0.7503273,0.73073745,0.1543191230887634,0.1739089730887634,-0.01958985000000002
D-30_A-36,1.0656756322107357,1.1244156,1.0946853,0.05873996778926438,0.029009667789264393,0.029730299999999987
D-3_A-28,1.5465241512226977,1.4981048,1.3296655,0.048419351222697804,0.21685865122269776,-0.16843929999999996
D-29_A-343,1.1046967600874824,1.0865408,1.2023118,0.018155960087482326,0.09761503991251752,-0.0794590798250352
D-99_A-367,0.5401537916646463,0.55153525,0.5052017,0.011381458335353756,0.0349520916646463,-0.023570633329292545
D-141_A-60,0.5771923756863283,0.6368394,0.6361624,0.05964702431367175,0.05897002431367171,0.0006770000000000387
D-100_A-86,0.6012005930370742,0.7641587,0.6834587,0.16295810696292579,0.08225810696292579,0.0807
D-25_A-69,0.5352712915039377,0.6792341,0.6286806,0.14396280849606224,0.09340930849606233,0.05055349999999992
D-34_A-17,0.9095444726130412,0.90690774,0.9384006,0.002636732613041204,0.028856127386958863,-0.02621939477391766
D-23_A-11,1.0423982349477392,1.0017225,1.014001,0.04067573494773913,0.02839723494773927,0.012278499999999859
D-90_A-276,0.8351718666618637,0.88648075,0.8109846,0.051308883338136324,0.02418726666186366,0.027121616676272664
D-164_A-16,1.0118281861708178,1.0363383,0.94151354,0.024510113829182112,0.07031464617081784,-0.04580453234163573
D-108_A-267,0.8355683754328765,0.7150115,0.91191745,0.12055687543287652,0.07634907456712348,0.044207800865753044
D-7_A-11,1.3070017548037265,1.2345471,1.23305,0.07245465480372659,0.07395175480372651,-0.001497099999999918
D-99_A-29,0.731340991428958,0.7401476,0.848402,0.008806608571041985,0.11706100857104196,-0.10825439999999997
D-124_A-1,0.9646280930567056,0.9147703,0.88330746,0.04985779305670557,0.08132063305670556,-0.03146283999999999
D-142_A-59,0.5639598672889936,0.6048471,0.5641273,0.04088723271100636,0.0001674327110063878,0.04071979999999997
D-127_A-165,0.9214941585159222,0.70116395,0.76937175,0.22033020851592222,0.15212240851592218,0.06820780000000004
D-89_A-153,0.791524803123299,0.7659061,0.73370564,0.025618703123298947,0.05781916312329893,-0.032200459999999986
D-90_A-152,0.5603601896227386,0.6132663,0.5499439,0.05290611037726145,0.01041628962273855,0.0424898207545229
D-113_A-257,0.9331173077838512,0.87255555,0.87057483,0.0605617577838512,0.06254247778385114,-0.001980719999999936
D-152_A-352,1.14640792786169,1.2528784,1.1492361,0.10647047213830985,0.0028281721383098812,0.10364229999999997
D-101_A-129,0.5935658555246285,0.5936532,0.5911286,8.734447537150913e-05,0.002437255524628479,-0.0023499110492569697
D-45_A-60,0.6190745864597961,0.6085455,0.5882578,0.010529086459796111,0.03081678645979602,-0.02028769999999991
D-93_A-47,0.7949845365174316,0.7845021,0.6409576,0.010482436517431637,0.1540269365174316,-0.14354449999999996
D-29_A-35,1.1432591817389397,1.1142658,1.1642605,0.028993381738939616,0.02100131826106022,0.007992063477879396
D-3_A-167,0.8750482095349129,0.76025015,0.624552,0.11479805953491296,0.2504962095349129,-0.13569814999999996
D-153_A-75,0.7656351127806874,0.691006,0.7485485,0.0746291127806874,0.01708661278068746,0.05754249999999994
D-83_A-86,0.5763449353718103,0.6768903,0.6372261,0.10054536462818964,0.06088116462818971,0.03966419999999993
D-101_A-95,0.6575748106569769,0.6648007,0.59055436,0.007225889343023151,0.06702045065697693,-0.059794561313953776
D-129_A-177,0.6258696583395086,0.61857635,0.5534603,0.007293308339508586,0.07240935833950857,-0.06511604999999998
D-141_A-323,0.5008294511983015,0.77341336,0.570091,0.2725839088016986,0.06926154880169855,0.20332236000000004
D-124_A-141,0.8277703696029548,0.7183026,0.73315585,0.10946776960295479,0.09461451960295475,0.01485325000000004
D-5_A-155,0.7929242458445211,0.69008434,0.8045591,0.10283990584452118,0.011634854155478824,0.09120505168904236
D-141_A-313,0.6585855192889707,0.6710531,0.61040926,0.012467580711029269,0.048176259288970735,-0.035708678577941466
D-143_A-16,0.8832038507269248,0.9486299,0.9851366,0.06542604927307527,0.10193274927307527,-0.0365067
D-134_A-345,0.9283125544409884,0.9370686,1.0634538,0.00875604555901166,0.13514124555901164,-0.12638519999999998
D-35_A-168,0.7092220217518621,0.6115534,0.55539715,0.09766862175186208,0.1538248717518621,-0.05615625000000002
